Geneid	dmso_infect_1	dmso_infect_2	dmso_infect_3	dmso_mock_1	dmso_mock_2	dmso_mock_3	jq1_infect_1	jq1_infect_2	jq1_infect_3	jq1_mock_1	jq1_mock_2	jq1_mock_3	naive_mock_1	naive_mock_2	naive_mock_3
ENSG00000266158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147124	210	278	194	240	257	565	112	205	210	185	159	239	277	163	238
ENSG00000277605	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000196741	18	12	14	18	19	52	13	21	13	20	10	19	34	26	19
ENSG00000235636	18	22	14	16	27	49	13	18	23	16	15	25	22	8	24
ENSG00000078061	1744	1693	1234	2152	2598	3024	1782	3469	3077	2984	2999	2719	2229	1955	1598
ENSG00000008056	10	4	3	2	7	5	7	18	26	18	12	13	11	5	5
ENSG00000283743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102265	2759	3056	1958	5492	6369	6051	2428	4759	3686	4034	4087	3279	4687	4385	2795
ENSG00000263858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126759	4	15	2	10	10	12	5	7	17	5	5	6	7	6	2
ENSG00000126767	1435	1432	1103	1464	1813	2339	937	1849	1720	1539	1552	1543	1682	1287	1148
ENSG00000126756	1222	1279	900	1739	2233	2203	1187	2310	1936	2065	1871	1565	1980	1634	1130
ENSG00000267064	15	13	5	25	20	52	9	16	11	9	7	14	29	15	16
ENSG00000187893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188459	2	0	1	1	1	3	0	0	0	0	3	0	1	1	1
ENSG00000197779	173	174	126	156	155	355	76	160	120	119	119	145	140	103	136
ENSG00000224401	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147118	171	211	111	191	192	375	81	161	112	121	106	127	177	144	165
ENSG00000221994	56	78	42	117	156	188	8	10	16	8	9	9	132	72	95
ENSG00000171489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287757	3	4	1	2	7	4	2	20	11	12	7	11	5	3	4
ENSG00000171483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000171478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233139	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000201517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126752	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000232813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241207	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235350	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000226971	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000017483	9	7	3	16	26	14	7	5	4	3	3	3	16	10	10
ENSG00000068438	1373	1354	982	1951	2389	2951	1267	2505	2197	2116	2177	2023	2111	1702	1452
ENSG00000224292	9	3	7	19	14	16	11	17	14	14	11	12	13	12	16
ENSG00000102312	404	433	283	641	857	963	1232	2552	2286	2044	2040	1924	666	531	384
ENSG00000147155	1201	1210	767	2196	2944	3072	671	1346	1114	1103	1170	925	2516	2383	1740
ENSG00000286268	1	1	0	0	2	4	0	1	1	1	1	0	1	0	0
ENSG00000276823	1	0	0	0	1	5	0	1	2	0	0	1	1	0	1
ENSG00000068354	604	626	441	849	885	1203	561	1181	1082	955	925	929	840	696	547
ENSG00000204620	7	6	5	16	20	21	4	6	6	2	5	5	8	8	9
ENSG00000102317	2354	2521	1912	3451	3917	5712	1327	2525	2198	2202	2126	2104	4228	3213	3055
ENSG00000228343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000220125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101940	1555	1438	1018	2215	3009	2812	2064	4055	3573	3441	3538	3121	2694	2323	1553
ENSG00000231725	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000015285	1	7	6	9	11	7	0	3	7	4	6	3	5	9	3
ENSG00000101945	545	536	422	697	915	1043	62	116	102	83	105	82	877	732	583
ENSG00000232828	3	0	0	0	4	0	0	0	0	1	2	0	1	0	0
ENSG00000206723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171433	5	3	0	7	5	3	1	4	5	10	2	2	4	8	3
ENSG00000233585	5	3	7	6	14	5	2	3	5	3	3	3	13	15	8
ENSG00000207367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000094631	1781	1830	1350	2032	2512	3406	1368	2792	2764	2195	2329	2348	2487	1972	1714
ENSG00000187682	8	6	5	10	9	8	7	15	11	15	9	9	4	10	4
ENSG00000102109	853	820	626	1368	1889	1388	1929	3541	3658	3634	3261	2135	981	1116	559
ENSG00000102103	1579	1579	1134	2041	2788	2818	1539	3166	2575	2732	2629	2048	2293	1999	1386
ENSG00000126768	1674	1796	1289	2396	3289	3037	1290	2827	2240	2143	2131	1815	2709	2379	1592
ENSG00000102100	1479	1466	1098	2065	2440	3127	1216	2405	2100	2124	2117	2021	2253	1729	1443
ENSG00000102096	322	378	240	423	538	604	622	1065	1012	915	955	930	400	322	285
ENSG00000068308	2778	2893	2059	3517	4195	4824	2854	5905	5286	4652	4833	4254	3589	2970	2238
ENSG00000279155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223309	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000102057	324	354	246	564	532	719	109	235	222	214	189	242	545	441	362
ENSG00000068400	2116	2078	1552	2085	2498	3118	1081	2275	1971	1871	1836	1728	2316	1801	1578
ENSG00000068323	1356	1390	1062	1609	1779	2372	1162	2257	2224	1963	1941	1852	1746	1386	1172
ENSG00000147144	1844	1830	1390	1753	2106	2445	994	1996	1917	1521	1670	1539	1841	1430	1143
ENSG00000243279	181	209	153	314	359	374	449	1007	809	785	823	649	294	286	173
ENSG00000288053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196998	673	670	486	870	1141	1333	402	849	672	675	654	647	976	855	632
ENSG00000206936	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000068394	831	883	548	1399	1754	1944	687	1376	1172	1199	1144	1016	1470	1322	980
ENSG00000265033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280116	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0
ENSG00000269313	148	131	119	271	355	320	51	80	77	78	67	73	329	308	211
ENSG00000279422	3	3	0	0	3	2	0	2	1	2	2	0	1	1	2
ENSG00000102007	6175	6849	4576	9771	12303	13390	4799	9666	7700	7492	7636	6434	10871	9382	6336
ENSG00000012211	482	470	394	420	509	549	260	514	500	371	446	395	418	408	273
ENSG00000102003	47	56	41	52	90	110	142	316	289	261	284	221	98	98	51
ENSG00000237341	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000102001	0	1	1	0	2	3	0	1	0	1	0	0	3	2	1
ENSG00000230216	0	0	1	3	1	1	0	0	0	2	1	2	4	3	1
ENSG00000101997	687	675	519	944	1178	1296	468	1003	762	833	889	700	1028	936	698
ENSG00000049768	7	1	2	0	7	4	3	2	2	1	0	2	4	6	2
ENSG00000286181	1	0	0	1	4	4	1	1	0	0	1	1	1	0	5
ENSG00000049769	282	276	250	320	408	432	93	184	187	131	165	149	361	294	281
ENSG00000270012	47	67	37	55	92	111	18	24	29	34	39	23	89	73	60
ENSG00000286031	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000215274	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000224659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189064	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000205777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213856	11	5	4	9	11	6	3	3	2	6	5	3	15	5	3
ENSG00000227391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068985	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000101951	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000234390	12	18	8	9	25	33	3	5	6	4	2	5	33	16	16
ENSG00000273820	114	120	85	122	135	186	44	90	61	54	67	60	132	87	81
ENSG00000220132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171365	366	416	273	472	452	918	469	889	821	749	708	938	526	365	433
ENSG00000201341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147081	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
ENSG00000147082	21	25	11	39	20	78	5	17	15	16	13	32	51	23	44
ENSG00000274588	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000158352	118	114	110	117	128	207	27	59	74	60	48	86	151	55	98
ENSG00000222303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226881	1	1	1	4	1	1	1	5	0	3	3	0	5	6	0
ENSG00000130385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000287767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122824	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0
ENSG00000226530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196368	27	29	21	48	40	71	18	32	31	42	32	24	39	25	31
ENSG00000234766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189369	1255	1537	1078	1619	1811	2910	1183	2405	2161	1907	1905	2031	1589	1062	1149
ENSG00000179222	2521	2718	1970	5143	6175	8181	2617	5372	4716	4599	4533	4200	5313	4164	3511
ENSG00000236576	1	0	0	0	1	3	1	2	1	0	1	0	0	1	1
ENSG00000252377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232951	0	2	1	0	0	3	0	3	0	1	1	7	0	0	1
ENSG00000237528	0	2	1	0	1	0	0	0	0	0	1	0	1	1	0
ENSG00000232562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187243	1	1	0	2	1	3	1	1	3	0	2	0	7	5	0
ENSG00000221705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154545	0	0	0	1	0	0	2	1	1	1	1	1	0	1	0
ENSG00000221475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275643	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204363	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000229885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224781	5	7	5	6	4	10	6	10	9	6	10	4	15	3	6
ENSG00000171402	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0
ENSG00000179304	1	2	1	0	2	1	0	2	0	0	2	2	1	1	0
ENSG00000286118	0	1	1	3	2	2	1	3	5	0	0	2	2	3	0
ENSG00000268350	4	4	6	3	8	14	3	1	7	6	2	2	7	6	2
ENSG00000184194	34	52	29	70	62	93	6	6	7	7	6	7	73	51	46
ENSG00000270497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184205	1022	1247	863	957	1093	1379	1078	2403	1995	1496	1516	1397	1081	888	793
ENSG00000234019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232593	71	104	36	148	213	369	63	86	86	94	71	97	171	111	153
ENSG00000235224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231340	9	7	7	4	12	2	1	6	6	5	1	3	8	8	3
ENSG00000227329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126012	2849	2930	2183	3096	3584	5274	1407	2791	2658	2213	2300	2438	3732	2712	2535
ENSG00000276575	1	1	3	1	2	0	0	0	0	3	1	0	1	1	0
ENSG00000277474	0	1	0	3	0	3	0	0	0	0	0	0	1	0	0
ENSG00000235262	2	0	1	2	0	1	0	1	0	0	2	1	1	0	0
ENSG00000124313	249	258	197	302	335	390	48	172	155	102	100	104	349	276	220
ENSG00000226299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072501	2227	2682	1799	2862	2921	5963	1234	2433	2422	2054	1972	2761	3407	2061	2803
ENSG00000278204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158423	33	35	24	65	61	56	31	63	60	40	50	47	71	48	33
ENSG00000072506	1837	1882	1298	2988	3924	3850	1309	2835	2389	2386	2391	1944	3134	2822	1944
ENSG00000233250	5	5	9	4	5	4	4	5	6	8	4	8	7	1	4
ENSG00000235416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000199422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086758	10185	11851	8972	10223	10773	21150	5932	11652	11602	8855	8919	12688	12747	8011	9731
ENSG00000271886	1	0	0	1	0	0	1	1	3	0	0	1	1	0	0
ENSG00000208012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229037	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0
ENSG00000235916	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1
ENSG00000201618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172943	874	950	720	770	869	1377	378	731	747	612	587	696	890	560	671
ENSG00000184083	143	199	151	176	175	390	92	185	177	143	145	193	216	118	164
ENSG00000224949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196632	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000234566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158526	996	995	715	1488	1915	2121	482	1075	865	925	905	825	1774	1358	1051
ENSG00000102302	24	42	16	25	29	43	2	2	1	1	2	0	30	36	26
ENSG00000130119	968	1088	746	1239	1329	2008	704	1574	1362	1389	1220	1449	1533	935	1030
ENSG00000215197	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102313	6	13	3	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000102316	2246	2439	1674	3547	4380	5811	1372	2681	2391	2320	2330	2183	4173	3073	2682
ENSG00000221716	1	3	3	3	4	5	2	3	1	1	0	1	3	1	1
ENSG00000275387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067445	1	0	1	0	3	2	1	1	0	3	0	0	0	1	0
ENSG00000221750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158571	1	7	5	9	13	14	2	7	9	7	4	6	8	4	2
ENSG00000169188	1089	1147	788	1341	1605	1938	730	1623	1304	1225	1189	1123	1532	1231	919
ENSG00000158578	2	0	5	0	6	0	0	0	3	0	0	0	1	1	1
ENSG00000278283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234466	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000238269	2	2	0	1	0	2	1	2	1	1	1	2	0	1	0
ENSG00000234068	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0
ENSG00000278319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182518	110	105	93	231	258	296	151	295	238	266	251	206	303	197	160
ENSG00000186678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256045	16	16	14	7	15	2	2	10	11	5	4	0	3	5	2
ENSG00000158639	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187601	4	2	5	6	10	8	6	5	4	7	8	7	4	8	7
ENSG00000247746	15	25	19	26	38	48	3	6	5	5	4	3	58	22	24
ENSG00000277516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083750	234	289	170	388	496	753	259	510	474	420	403	452	512	314	329
ENSG00000227486	21	18	19	28	54	84	11	8	10	5	7	12	61	32	36
ENSG00000214745	0	0	0	0	1	3	0	2	0	0	1	0	0	1	1
ENSG00000102349	26	15	23	40	32	72	0	3	4	0	7	0	36	25	23
ENSG00000234135	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0
ENSG00000188021	654	759	578	922	998	1709	761	1566	1429	1241	1182	1478	1031	606	763
ENSG00000230105	1	2	0	0	2	1	0	0	0	1	0	0	2	1	0
ENSG00000204272	469	596	348	1064	1292	1427	636	1260	961	1121	1059	899	1073	909	763
ENSG00000237748	3	2	1	9	8	0	1	5	1	0	1	2	3	3	2
ENSG00000204271	194	270	189	300	408	675	263	516	481	434	369	543	375	210	288
ENSG00000224799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237708	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
ENSG00000186787	26	41	30	56	82	79	23	52	51	57	46	50	84	48	43
ENSG00000226310	2	2	4	4	3	7	0	1	2	2	0	1	3	1	4
ENSG00000147059	3	2	1	3	2	3	2	0	0	0	0	0	3	4	1
ENSG00000286977	14	8	7	30	34	43	6	14	14	12	7	9	16	22	13
ENSG00000231765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165591	129	136	102	195	224	320	37	74	76	79	72	76	231	164	118
ENSG00000231831	0	3	1	3	3	1	1	1	2	5	2	1	5	4	1
ENSG00000198455	226	295	212	210	158	404	78	131	142	96	85	155	241	137	218
ENSG00000215174	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000227427	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000198205	62	78	53	46	45	104	17	18	14	16	11	15	61	35	52
ENSG00000228004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235124	3	5	2	3	6	5	6	11	13	6	12	5	6	7	1
ENSG00000236852	3	0	1	2	0	0	0	0	1	3	2	3	3	1	0
ENSG00000235170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235437	456	476	304	702	840	1226	201	306	348	302	282	309	861	598	610
ENSG00000230823	2	0	0	2	0	0	1	0	0	2	1	0	3	2	1
ENSG00000186767	201	244	158	284	284	917	100	151	169	178	147	311	403	191	384
ENSG00000233661	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000131089	279	307	213	589	689	998	284	443	429	348	410	433	725	502	488
ENSG00000231729	0	4	0	3	3	0	0	1	0	1	1	0	1	4	1
